Created,Message,Status
2026-02-01 01:03:47.242,"{""notificationType"":""ParkingHeartbeat"",""sn"":""6B301ALY"",""time"":1769907827150,""vehicleBatteryVoltage"":25421,""gpsData"":{""source"":""hardware"",""time"":1769907812000,""speed"":0,""heading"":0,""coordinate"":[-74.24274,4.714056,2575],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""GiFsZO1pGtPUMJ7g/Qz0PfDhi8ZJ1AKDcZSJY/DFEzQ="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 04:55:29.241,"{""notificationType"":""ParkingHeartbeat"",""sn"":""6B301ALY"",""time"":1769921729154,""vehicleBatteryVoltage"":25390,""gpsData"":{""source"":""hardware"",""time"":1769921715000,""speed"":0,""heading"":0,""coordinate"":[-74.242728,4.714152,2576.1],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""m/1RFlJG7fiqW5XCFvjbUjTy9CDvh0QATTz1Xfu9lr8="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 07:31:01.218,"{""notificationType"":""AutoSnapshot"",""sn"":""6B301ALY"",""vin"":""null"",""pictureID"":""1177842118954196992"",""time"":1769931052000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B301ALY/1177842118954196992/thumbnails/1000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMwMUFMWS8xMTc3ODQyMTE4OTU0MTk2OTkyL3RodW1ibmFpbHMvMTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3ODU3NDIyNjF9fX1dfQ__&Signature=gWLItFSfDa40m8u5IwiRM42NTUJebGRYhGrl7vXtbckJOVNO7gv5~G2lIY2FGmT2VuNbx76V2Jb9WTJjI9mORZ6dF79yGxEJrkullxgnHir~lrZhSA9XfJduPNo8eJDHZgQZsgczM6reubaZKFIhmYssf1UR53KpQ00jtCk1cVCDyVKAdQXgWMIVcoa72S2V7WY1o~QXA1EkEugnZdmGrLJJHP~JBnnzr7km1N5z5ltWoCC5HDKKfExYlqAIJuGN3OTvT8~EF1ua4~KRlBkJZmFhw46QA6VmMI9i30i5y1KxBi6OYBf8cUROILNCvHJ4rY5j8k4HEyt1-J2JLsUDCw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":132419,""tripID"":""8f959e9d-51b1-476b-b427-05445efb9f20"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1769931051797,""time"":1769931051000,""speed"":0,""heading"":0,""coordinate"":[-74.24270185,4.714070667,2565.199951],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""6tuTsg9RJao+xcIwP9HWYtAfh5CCYGyW1spp+cxkwTk="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 07:31:06.284,"{""notificationType"":""IgnitionStatus"",""sn"":""6B301ALY"",""vehicleID"":"""",""tripID"":""8f959e9d-51b1-476b-b427-05445efb9f20"",""previousStatus"":""parking"",""currentStatus"":""driving"",""changeTime"":1769931051340,""gpsData"":{""source"":""hardware"",""time"":1769931051000,""speed"":0,""heading"":0,""coordinate"":[-74.242701,4.71407,2565.2],""hDop"":80,""vDop"":80},""accumulatedDistance"":0,""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""w23o3TV69bsYoXdjRj9B7aGNc0TKnZL6JbKP4iOUGEs="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 07:32:53.364,"{""notificationType"":""TripInfo"",""sn"":""6B301ALY"",""tripID"":""8f959e9d-51b1-476b-b427-05445efb9f20"",""messageTime"":1769931173267,""points"":[{""source"":""hardware"",""sysTime"":1769931081811,""gpsTime"":1769931081000,""speed"":0,""heading"":0,""coordinate"":[-74.24270128,4.714075017,2565.800049],""idleStatus"":""Unknown"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931111769,""gpsTime"":1769931111000,""speed"":0,""heading"":0,""coordinate"":[-74.24270058,4.7140774,2566.300049],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931141752,""gpsTime"":1769931141000,""speed"":0,""heading"":0,""coordinate"":[-74.24270413,4.7140794,2567.199951],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931171740,""gpsTime"":1769931171000,""speed"":0,""heading"":0,""coordinate"":[-74.24270632,4.714079033,2567.600098],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80}],""obdData"":[],""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""WL7L3T4+891lZwUdmko+RUUGd8h1yr5MgDQbDtzM73k="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 07:34:54.434,"{""notificationType"":""TripInfo"",""sn"":""6B301ALY"",""tripID"":""8f959e9d-51b1-476b-b427-05445efb9f20"",""messageTime"":1769931294353,""points"":[{""source"":""hardware"",""sysTime"":1769931201723,""gpsTime"":1769931201000,""speed"":0,""heading"":0,""coordinate"":[-74.24270628,4.714078517,2567.600098],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931231707,""gpsTime"":1769931231000,""speed"":0,""heading"":0,""coordinate"":[-74.24270615,4.714078267,2567.800049],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":100,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931261692,""gpsTime"":1769931261000,""speed"":0,""heading"":0,""coordinate"":[-74.24270613,4.714077883,2567.800049],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":90,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931291678,""gpsTime"":1769931291000,""speed"":0,""heading"":0,""coordinate"":[-74.24270582,4.714078533,2568],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":90,""vDop"":80}],""obdData"":[],""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""n6Byai828BtYK73fdZEpJdBh9DttJFsxx/29tu7Io5Q="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 07:36:33.277,"{""notificationType"":""CameraRunningInfo"",""sn"":""6B301ALY"",""tripID"":""8f959e9d-51b1-476b-b427-05445efb9f20"",""connectionEstablishedTime"":1769931056172,""time"":1769931392990,""systemTime"":1769931392990,""lteSignalStrength"":10,""gpsSignalStrength"":39,""gpsValidSatellites"":11,""gpsScannedSatellites"":18,""vehicleBatteryVoltage"":28170,""oldestBufferedClipTime"":1768950621000,""oldestMarkedClipTime"":1765295671000,""triggeredAlarms"":0,""triggeredEvents"":0,""alarmCnt"":{""USING_PHONE"":0,""HEADWAY_MONITORING_WARNING"":0,""HEADWAY_MONITORING_EMERGENCY"":0,""SPEEDING"":0,""DROWSINESS"":0,""LANE_DEPARTURE_WARNING"":0,""OVER_MAX_SPEED"":0,""PASSENGERS_NO_SEATBELT"":0,""PEDESTRIAN_COLLISION"":0,""CYCLIST_COLLISION"":0,""NO_SEATBELT"":0,""NO_DRIVER"":0,""DISTRACTED"":0},""natState"":{""status"":""disabled"",""usageInMB"":0},""gpsData"":{""source"":""hardware"",""time"":1769931393000,""speed"":0,""heading"":0,""coordinate"":[-74.242714,4.714078,2572.1],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""2tNkekKuLEx22tM+7ItxN6u72ocfgKCV1AJQcZ89MGY="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 07:36:55.372,"{""notificationType"":""TripInfo"",""sn"":""6B301ALY"",""tripID"":""8f959e9d-51b1-476b-b427-05445efb9f20"",""messageTime"":1769931415288,""points"":[{""source"":""hardware"",""sysTime"":1769931321664,""gpsTime"":1769931321000,""speed"":0,""heading"":0,""coordinate"":[-74.24270793,4.7140797,2568.600098],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931351650,""gpsTime"":1769931351000,""speed"":0,""heading"":0,""coordinate"":[-74.2427124,4.71407955,2569.300049],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931381630,""gpsTime"":1769931381000,""speed"":0,""heading"":0,""coordinate"":[-74.24271438,4.71407915,2569.600098],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931411617,""gpsTime"":1769931411000,""speed"":0,""heading"":0,""coordinate"":[-74.24271453,4.714078383,2569.699951],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80}],""obdData"":[],""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""+J+zRl4VzA6NFBFb+wuKHMsFWGrWw/iVuLSHA6K4ueY="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 07:38:56.312,"{""notificationType"":""TripInfo"",""sn"":""6B301ALY"",""tripID"":""8f959e9d-51b1-476b-b427-05445efb9f20"",""messageTime"":1769931536231,""points"":[{""source"":""hardware"",""sysTime"":1769931441604,""gpsTime"":1769931441000,""speed"":0,""heading"":0,""coordinate"":[-74.2427137,4.7140789,2569.800049],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931471585,""gpsTime"":1769931471000,""speed"":0,""heading"":0,""coordinate"":[-74.24271117,4.714081667,2570.100098],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":70,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931501569,""gpsTime"":1769931501000,""speed"":0,""heading"":0,""coordinate"":[-74.24270932,4.714083267,2570.399902],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":90,""vDop"":80},{""source"":""hardware"",""sysTime"":1769931531557,""gpsTime"":1769931531000,""speed"":0,""heading"":0,""coordinate"":[-74.24270737,4.714084483,2570.5],""idleStatus"":""Idling"",""accumulatedDistance"":0,""hDop"":90,""vDop"":80}],""obdData"":[],""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""sOGa837nhuEKTllOF9fsneCfaeBIem4JR40VTD5hcAM="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
2026-02-01 07:40:55.435,"{""notificationType"":""AutoSnapshot"",""sn"":""6B301ALY"",""vin"":""null"",""pictureID"":""1177844633053569024"",""time"":1769931652000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B301ALY/1177844633053569024/thumbnails/601000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMwMUFMWS8xMTc3ODQ0NjMzMDUzNTY5MDI0L3RodW1ibmFpbHMvNjAxMDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc4NTc0Mjg1NX19fV19&Signature=KYJwug28Ud0qbDxsyl0WgHdIpHquKHNaj04XTJGtN~C90qkbl4OCfJ8B8p9Yb23vEtx7duUJnl9Edty2UvWNiOAQDfMJ16J-OPfvLR5DDXNK6FsesC0G99QExAw9lPjELa6x0Njyjm39~hoSK73U2DgtkUNPlSLxLxZddPPmBD6QZiEyWxVcsXX-srA1l7BR18FTiXSpKOUbAmoA7VwKWUUJN1dHxw5iv5FkOo785gWewlQ8x4~aGv8esnN7CRQrvNds0MP1N~Um1xihXNwwkxhifQhE-iT0mrjNeGCeYHRFy~ycQ4ylnJiGiJ3M0gCDOkqPlsUm6AGkB~Ecs7MKhQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":116194,""tripID"":""8f959e9d-51b1-476b-b427-05445efb9f20"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1769931651502,""time"":1769931651000,""speed"":6.112,""heading"":276.2,""coordinate"":[-74.2427712,4.713977083,2567.600098],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""UGR+a7nXxrvy/nUK9NAim/5dymbf9fh5BuJFrF7YROI="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
