Message,,,,,,,,,,,,,,,,,,,,
"[{""Protocol"":""0x2525""","MessageType:""SignInMessage""",ProtocolHeadType:0,"Imei:""869487064475709""",SerialNo:1,"Firmware:""V1.0.1.9""",Model:0,ObdBootVersion:null,ObdDataVersion:null,ObdHareware:null,ObdSoftware:null,Platform:null,"Software:""V0.0.0""}]",,,,,,,,
"[{""Protocol"":""0x2525""","MessageType:""NetworkInfoMessage""",ProtocolHeadType:0,"Imei:""869487064475709""",SerialNo:1,"AccessTechnology:""CAT-1""","Band:""CAT-1 28""","Date:""2026-05-12T10:22:42Z""","Iccid:""89571017025023248935""","Imsi:""732101725324891""","NetworkOperator:""LaSeleNosLlama""}]",,,,,,,,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064475709""",SerialNo:7862,Mileage:2661578,"Date:""2000-01-01T00:00:04Z""",IopIgnition:true,Latitude:6.25055456161499,Longitude:-75.547920227050781,Altitude:1665.0,ExternalPowerVoltage:14.07,Rpm:-999,Speed:0.0,SatelliteNumber:17,Azimuth:355,OriginalAlarmCode:22,Input1:1,Input2:0,Input3:0,Input4:0}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22368,Mileage:2661578,"Date:""2026-05-12T10:23:44Z""",IopIgnition:true,Latitude:6.25055456161499,Longitude:-75.547920227050781,Altitude:1665.0,ExternalPowerVoltage:14.34,Rpm:-999,Speed:0.0,SatelliteNumber:11,Azimuth:355,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22369,Mileage:2661578,"Date:""2026-05-12T10:24:45Z""",IopIgnition:true,Latitude:6.25055456161499,Longitude:-75.547920227050781,Altitude:1665.0,ExternalPowerVoltage:14.3,Rpm:-999,Speed:0.0,SatelliteNumber:11,Azimuth:355,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22370,Mileage:2661578,"Date:""2026-05-12T10:25:45Z""",IopIgnition:true,Latitude:6.25055456161499,Longitude:-75.547920227050781,Altitude:1665.0,ExternalPowerVoltage:14.3,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:355,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22371,Mileage:2661578,"Date:""2026-05-12T10:26:45Z""",IopIgnition:true,Latitude:6.25055456161499,Longitude:-75.547920227050781,Altitude:1665.0,ExternalPowerVoltage:14.26,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:355,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22372,Mileage:2661589,"Date:""2026-05-12T10:27:30Z""",IopIgnition:true,Latitude:6.250460147857666,Longitude:-75.547882080078125,Altitude:1662.699951171875,ExternalPowerVoltage:14.21,Rpm:-999,Speed:15.0,SatelliteNumber:15,Azimuth:254,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22373,Mileage:2661589,"Date:""2026-05-12T10:27:30Z""",IopIgnition:true,Latitude:6.250460147857666,Longitude:-75.547882080078125,Altitude:1662.699951171875,ExternalPowerVoltage:14.21,Rpm:-999,Speed:15.0,SatelliteNumber:15,Azimuth:254,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22374,Mileage:2661640,"Date:""2026-05-12T10:27:42Z""",IopIgnition:true,Latitude:6.2504968643188477,Longitude:-75.5483169555664,Altitude:1657.800048828125,ExternalPowerVoltage:14.23,Rpm:-999,Speed:5.0,SatelliteNumber:15,Azimuth:26,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22375,Mileage:2661663,"Date:""2026-05-12T10:28:24Z""",IopIgnition:true,Latitude:6.2506299018859863,Longitude:-75.548324584960938,Altitude:1656.300048828125,ExternalPowerVoltage:14.2,Rpm:-999,Speed:5.0,SatelliteNumber:17,Azimuth:200,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22376,Mileage:2661666,"Date:""2026-05-12T10:28:30Z""",IopIgnition:true,Latitude:6.2506437301635742,Longitude:-75.548347473144531,Altitude:1655.800048828125,ExternalPowerVoltage:14.26,Rpm:-999,Speed:9.0,SatelliteNumber:17,Azimuth:331,BatteryLevel:100}],,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064475709""",SerialNo:7863,Mileage:2661671,"Date:""2026-05-12T10:28:35Z""",IopIgnition:false,Latitude:6.2506885528564453,Longitude:-75.5483627319336,Altitude:1655.0,ExternalPowerVoltage:13.9,Rpm:-999,Speed:7.0,SatelliteNumber:16,Azimuth:337,OriginalAlarmCode:23,Input1:1,Input2:0,Input3:0,Input4:0}]
"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064475709""",SerialNo:7864,Mileage:2661671,"Date:""2026-05-12T10:29:24Z""",IopIgnition:true,Latitude:6.2506885528564453,Longitude:-75.5483627319336,Altitude:1655.0,ExternalPowerVoltage:11.62,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:337,OriginalAlarmCode:22,Input1:1,Input2:0,Input3:0,Input4:0}]
"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064475709""",SerialNo:7865,Mileage:2661696,"Date:""2026-05-12T10:30:18Z""",IopIgnition:false,Latitude:6.2508773803710938,Longitude:-75.5484619140625,Altitude:1658.800048828125,ExternalPowerVoltage:13.91,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:295,OriginalAlarmCode:23,Input1:1,Input2:0,Input3:0,Input4:0}]
"[{""Protocol"":""0x2525""","MessageType:""SignInMessage""",ProtocolHeadType:0,"Imei:""869487064475709""",SerialNo:3,"Firmware:""V1.0.1.9""",Model:0,ObdBootVersion:null,ObdDataVersion:null,ObdHareware:null,ObdSoftware:null,Platform:null,"Software:""V0.0.0""}]",,,,,,,,
"[{""Protocol"":""0x2525""","MessageType:""NetworkInfoMessage""",ProtocolHeadType:0,"Imei:""869487064475709""",SerialNo:1,"AccessTechnology:""CAT-1""","Band:""CAT-1 2""","Date:""2026-05-12T10:51:20Z""","Iccid:""89571017025023248935""","Imsi:""732101725324891""","NetworkOperator:""LaSeleNosLlama""}]",,,,,,,,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064475709""",SerialNo:7866,Mileage:2661696,"Date:""2000-01-01T00:00:05Z""",IopIgnition:true,Latitude:6.2508773803710938,Longitude:-75.5484619140625,Altitude:1658.800048828125,ExternalPowerVoltage:14.01,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:295,OriginalAlarmCode:22,Input1:1,Input2:0,Input3:0,Input4:0}]
"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064475709""",SerialNo:7867,Mileage:2661696,"Date:""2026-05-12T10:46:04Z""",IopIgnition:false,Latitude:6.2508773803710938,Longitude:-75.5484619140625,Altitude:1658.800048828125,ExternalPowerVoltage:14.02,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:295,OriginalAlarmCode:23,Input1:1,Input2:0,Input3:0,Input4:0}]
"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064475709""",SerialNo:7868,Mileage:2661696,"Date:""2000-01-01T00:00:05Z""",IopIgnition:true,Latitude:6.2508773803710938,Longitude:-75.5484619140625,Altitude:1658.800048828125,ExternalPowerVoltage:14.07,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:295,OriginalAlarmCode:22,Input1:1,Input2:0,Input3:0,Input4:0}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064475709""",SerialNo:22377,Mileage:2661696,"Date:""2026-05-12T10:51:32Z""",IopIgnition:true,Latitude:6.2508773803710938,Longitude:-75.5484619140625,Altitude:1658.800048828125,ExternalPowerVoltage:14.17,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:295,BatteryLevel:100}],,,,
