"Row Id","Sequence #","Account Id","Server Time","Unit Time","Latitude","Longitude","Driver Name","Event Name","Raw Event","GPS Speed","ECU Speed","Address","Landmark ID","Satellites","Distance","HDOP","VDOP","RSSI","Engine Hours","Engine Hours + Off","ECU Engine Hours","ECU Engine Hours + Off","Engine Odometer","Engine Odometer + Off","ECU Engine Odometer","ECU Engine Odometer + Off","Battery Level","Raw Data"
"178742039575",,29550,"2026/08/22 12:39:56","2026/08/22 12:39:40",10.9432373046875,-74.8416900634766,,"Ignition Off","02",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.41,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420380000"",""historyID"":21682298240,""eventCode"":""02"",""ignitionStatus"":""off"",""speed"":0,""satelliteCount"":12,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742039636",,29550,"2026/08/22 12:39:56","2026/08/22 12:39:40",10.9432373046875,-74.8416900634766,,"Ignition Off","02",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.41,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420380000"",""historyID"":21682298240,""eventCode"":""02"",""ignitionStatus"":""off"",""speed"":0,""satelliteCount"":12,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742038270",,29550,"2026/08/22 12:39:43","2026/08/22 12:39:32",10.9432373046875,-74.8416900634766,,"Idle","04",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.41,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420372000"",""historyID"":21682297408,""eventCode"":""04"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":12,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742038282",,29550,"2026/08/22 12:39:43","2026/08/22 12:39:32",10.9432373046875,-74.8416900634766,,"Idle","04",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.41,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420372000"",""historyID"":21682297408,""eventCode"":""04"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":12,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742032567",,29550,"2026/08/22 12:38:46","2026/08/22 12:38:32",10.9432373046875,-74.8416900634766,,"Idle","04",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.39,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420312000"",""historyID"":21682292580,""eventCode"":""04"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":12,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742032575",,29550,"2026/08/22 12:38:46","2026/08/22 12:38:32",10.9432373046875,-74.8416900634766,,"Idle","04",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.39,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420312000"",""historyID"":21682292580,""eventCode"":""04"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":12,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742027230",,29550,"2026/08/22 12:37:52","2026/08/22 12:37:32",10.9432373046875,-74.8416900634766,,"Idle","04",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.37,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420252000"",""historyID"":21682288382,""eventCode"":""04"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":12,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742027240",,29550,"2026/08/22 12:37:52","2026/08/22 12:37:32",10.9432373046875,-74.8416900634766,,"Idle","04",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.37,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420252000"",""historyID"":21682288382,""eventCode"":""04"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":12,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742021169",,29550,"2026/08/22 12:36:52","2026/08/22 12:36:32",10.9432373046875,-74.8416900634766,,"Idle","04",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.36,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420192000"",""historyID"":21682283807,""eventCode"":""04"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":13,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
"178742021721",,29550,"2026/08/22 12:36:57","2026/08/22 12:36:32",10.9432373046875,-74.8416900634766,,"Idle","04",,,"Troncal del Caribe, Barranquilla, Atlántico, Colombia",,,"0","",,"",2421.36,0.67,0,0,16237.1,16237.1,0,0,"","{""unitId"":""869487064344087"",""intUnitID"":1116002,""unitType"":""TOPFLY"",""latitude"":""10.9432373046875"",""longitude"":""-74.8416900634766"",""heading"":306,""unitTime"":""1787420192000"",""historyID"":21682283807,""eventCode"":""04"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":13,""engineOdometer"":16237.1061892,""licensePlate"":"""",""tempSensor"":-999,""busData"":{},""panic"":false}"
