Message,,,,,,,,,,,,,,,,
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43950,Mileage:11124654,"Date:""2026-01-02T00:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.54,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:327,BatteryLevel:93}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43951,Mileage:11124654,"Date:""2026-01-02T01:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.54,Rpm:-999,Speed:0.0,SatelliteNumber:17,Azimuth:327,BatteryLevel:91}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43952,Mileage:11124654,"Date:""2026-01-02T02:53:59Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.54,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:327,BatteryLevel:91}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43953,Mileage:11124654,"Date:""2026-01-02T03:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.54,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:327,BatteryLevel:90}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43954,Mileage:11124654,"Date:""2026-01-02T04:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.53,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:327,BatteryLevel:89}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43955,Mileage:11124654,"Date:""2026-01-02T05:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.53,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:327,BatteryLevel:89}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43956,Mileage:11124654,"Date:""2026-01-02T06:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.52,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:327,BatteryLevel:89}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43957,Mileage:11124654,"Date:""2026-01-02T07:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.51,Rpm:-999,Speed:0.0,SatelliteNumber:17,Azimuth:327,BatteryLevel:89}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43958,Mileage:11124654,"Date:""2026-01-02T08:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.5,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:327,BatteryLevel:89}]
"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487061675582""",SerialNo:43959,Mileage:11124654,"Date:""2026-01-02T09:54:00Z""",IopIgnition:false,Latitude:1.8669836521148682,Longitude:-76.044143676757813,Altitude:1270.5999755859375,ExternalPowerVoltage:12.5,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:327,BatteryLevel:89}]
