Created,Message,Status
2026-06-13 00:03:13.550,"[{""Protocol"":""0x2525"",""MessageType"":""SignInMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":16,""Firmware"":""V1.0.1.9"",""Model"":0,""ObdBootVersion"":null,""ObdDataVersion"":null,""ObdHareware"":null,""ObdSoftware"":null,""Platform"":null,""Software"":""V0.0.0""}]",0x2525010017001008694870644856740000030502101912
2026-06-13 00:03:13.760,"[{""Protocol"":""0x2525"",""MessageType"":""NetworkInfoMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":16,""AccessTechnology"":""CAT-1"",""Band"":""CAT-1 28"",""Date"":""2026-06-13T00:04:38Z"",""Iccid"":""89571017025023250790"",""Imsi"":""732101725325077"",""NetworkOperator"":""LaSeleNosLlama""}]",0x2525110066001008694870644856742606130004381C4C006100530065006C0065004E006F0073004C006C0061006D006100054341542D31084341542D312032380F373332313031373235333235303737143839353731303137303235303233323530373930
2026-06-13 00:54:29.429,"[{""Protocol"":""0x2525"",""MessageType"":""SignInMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":17,""Firmware"":""V1.0.1.9"",""Model"":0,""ObdBootVersion"":null,""ObdDataVersion"":null,""ObdHareware"":null,""ObdSoftware"":null,""Platform"":null,""Software"":""V0.0.0""}]",0x2525010017001108694870644856740000030502101912
2026-06-13 00:54:29.582,"[{""Protocol"":""0x2525"",""MessageType"":""NetworkInfoMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":17,""AccessTechnology"":""CAT-1"",""Band"":""CAT-1 28"",""Date"":""2026-06-13T00:55:54Z"",""Iccid"":""89571017025023250790"",""Imsi"":""732101725325077"",""NetworkOperator"":""LaSeleNosLlama""}]",0x2525110066001108694870644856742606130055541C4C006100530065006C0065004E006F0073004C006C0061006D006100054341542D31084341542D312032380F373332313031373235333235303737143839353731303137303235303233323530373930
2026-06-13 01:47:43.245,"[{""Protocol"":""0x2525"",""MessageType"":""SignInMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":18,""Firmware"":""V1.0.1.9"",""Model"":0,""ObdBootVersion"":null,""ObdDataVersion"":null,""ObdHareware"":null,""ObdSoftware"":null,""Platform"":null,""Software"":""V0.0.0""}]",0x2525010017001208694870644856740000030502101912
2026-06-13 01:47:43.449,"[{""Protocol"":""0x2525"",""MessageType"":""NetworkInfoMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":18,""AccessTechnology"":""CAT-1"",""Band"":""CAT-1 28"",""Date"":""2026-06-13T01:47:42Z"",""Iccid"":""89571017025023250790"",""Imsi"":""732101725325077"",""NetworkOperator"":""LaSeleNosLlama""}]",0x2525110066001208694870644856742606130147421C4C006100530065006C0065004E006F0073004C006C0061006D006100054341542D31084341542D312032380F373332313031373235333235303737143839353731303137303235303233323530373930
2026-06-13 02:40:57.696,"[{""Protocol"":""0x2525"",""MessageType"":""LocationInfoMessage"",""ProtocolHeadType"":19,""Imei"":""869487064485674"",""SerialNo"":47873,""Mileage"":9303181,""Date"":""2026-06-13T02:41:56Z"",""IopIgnition"":false,""Latitude"":4.7550010681152344,""Longitude"":-74.115676879882813,""Altitude"":2567.199951171875,""ExternalPowerVoltage"":25.69,""Rpm"":-999,""Speed"":0.0,""SatelliteNumber"":16,""Azimuth"":120,""BatteryLevel"":100,""AirInflowTemp"":0,""AirInput"":0,""AirPressure"":0,""CoolingFluidTemp"":0,""EngineLoad"":0,""RemainFuelRate"":0,""AccumulatingFuelConsumption"":0,""ThrottlePosition"":0}]",0x2525130059BB010869487064485674003C38402D000000565000000007000020000000FFFFFFFFFFFFFFFFFFFF00D5008DF48D00260613024156337320453A3B94C2F82898400000007803912569FFFFFF0000180000FFFFFF
2026-06-13 03:11:28.155,"[{""Protocol"":""0x2525"",""MessageType"":""SignInMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":19,""Firmware"":""V1.0.1.9"",""Model"":0,""ObdBootVersion"":null,""ObdDataVersion"":null,""ObdHareware"":null,""ObdSoftware"":null,""Platform"":null,""Software"":""V0.0.0""}]",0x2525010017001308694870644856740000030502101912
2026-06-13 03:11:28.307,"[{""Protocol"":""0x2525"",""MessageType"":""NetworkInfoMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":19,""AccessTechnology"":""CAT-1"",""Band"":""CAT-1 2"",""Date"":""2026-06-13T03:12:52Z"",""Iccid"":""89571017025023250790"",""Imsi"":""732101725325077"",""NetworkOperator"":""LaSeleNosLlama""}]",0x2525110065001308694870644856742606130312521C4C006100530065006C0065004E006F0073004C006C0061006D006100054341542D31074341542D3120320F373332313031373235333235303737143839353731303137303235303233323530373930
2026-06-13 04:13:53.823,"[{""Protocol"":""0x2525"",""MessageType"":""SignInMessage"",""ProtocolHeadType"":0,""Imei"":""869487064485674"",""SerialNo"":20,""Firmware"":""V1.0.1.9"",""Model"":0,""ObdBootVersion"":null,""ObdDataVersion"":null,""ObdHareware"":null,""ObdSoftware"":null,""Platform"":null,""Software"":""V0.0.0""}]",0x2525010017001408694870644856740000030502101912
