Created,Message,Status
2026-02-04 00:00:39.905,"11000001,5,4764429262,1,1,1,10,9772,1770163239,-16.3916403,-71.5847931,195,0,10110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A262C69828C27F63AD58DD555070500C3000D0F160503026F657D0000318400000000
2026-02-04 00:02:39.881,"11000001,5,4764429262,1,1,1,10,9773,1770163359,-16.3916606,-71.5848011,195,0,10110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A262D69828C9FF63AD4C2D55506B500C3000D0F160503026F657D0000318400000000
2026-02-04 00:04:39.866,"11000001,5,4764429262,1,1,1,10,9774,1770163479,-16.391673,-71.5848048,195,0,10110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A262E69828D17F63AD446D555069000C3000D0F160503026F657D0000318400000000
2026-02-04 00:06:55.640,"11000001,5,4764429262,1,1,1,10,9775,1770163599,-16.3916508,-71.5847873,195,0,00110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A262F69828D8FF63AD524D555073F00C3000C0F160503026F657D0000318400000000
2026-02-04 00:08:39.880,"11000001,5,4764429262,1,1,1,10,9776,1770163719,-16.3916593,-71.5847805,195,0,10110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A263069828E07F63AD4CFD555078300C3000D0F160503026F657D0000318400000000
2026-02-04 00:10:39.913,"11000001,5,4764429262,1,1,1,10,9777,1770163839,-16.3916613,-71.5847831,195,0,00110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A263169828E7FF63AD4BBD555076900C3000C0F160503026F657D0000318400000000
2026-02-04 00:12:39.901,"11000001,5,4764429262,1,1,1,10,9778,1770163959,-16.3916411,-71.5847735,195,0,00110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A263269828EF7F63AD585D55507C900C3000C0F160503026F657D0000318400000000
2026-02-04 00:14:42.951,"11000001,5,4764429262,1,1,1,10,9779,1770164079,-16.391624,-71.58477,195,0,10110000,11110000,OFF,1101000,5,3,40854909,12646,0x00000000,0,0|",0x830547644292620101010A263369828F6FF63AD630D55507EC00C3000D0F160503026F657D0000316600000000
2026-02-04 00:16:39.890,"11000001,5,4764429262,1,1,1,10,9780,1770164199,-16.3916433,-71.5847781,195,0,00110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A263469828FE7F63AD56FD555079B00C3000C0F160503026F657D0000318400000000
2026-02-04 00:18:39.906,"11000001,5,4764429262,1,1,1,10,9781,1770164319,-16.3916526,-71.584784,195,0,00110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A26356982905FF63AD512D555076000C3000C0F160503026F657D0000318400000000
2026-02-04 00:20:39.888,"11000001,5,4764429262,1,1,1,10,9782,1770164439,-16.3916546,-71.5847825,195,0,00110000,11110000,OFF,1101000,5,3,40854909,12676,0x00000000,0,0|",0x830547644292620101010A2636698290D7F63AD4FED555076F00C3000C0F160503026F657D0000318400000000
2026-02-04 00:22:39.852,"11000001,5,4764429262,1,1,1,10,9783,1770164559,-16.3916588,-71.5847988,195,0,10110000,11110000,OFF,1101000,5,3,40854909,12646,0x00000000,0,0|",0x830547644292620101010A26376982914FF63AD4D4D55506CC00C3000D0F160503026F657D0000316600000000
2026-02-04 00:24:39.888,"11000001,5,4764429262,1,1,1,10,9784,1770164679,-16.3916568,-71.5848121,195,0,10110000,11110000,OFF,1101000,5,3,40854909,12646,0x00000000,0,0|",0x830547644292620101010A2638698291C7F63AD4E8D555064700C3000D0F160503026F657D0000316600000000
