"Row Id","Sequence #","Account Id","Server Time","Unit Time","Latitude","Longitude","Driver Name","Event Name","Raw Event","GPS Speed","ECU Speed","Address","Landmark ID","Satellites","Distance","HDOP","VDOP","RSSI","Engine Hours","Engine Hours + Off","ECU Engine Hours","ECU Engine Hours + Off","Engine Odometer","Engine Odometer + Off","ECU Engine Odometer","ECU Engine Odometer + Off","Battery Level","Raw Data"
"1773865049000",4832,26305,"2026/03/18 15:17:31","2026/03/18 15:17:29",3.404499053955078,-76.43915557861328,,"Update","02-U",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,8,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272702004912e008694870627247104800260318201729b8b67044d9e098c250e359400000002e0008038090691cff3800000a135b01f0003c000054600000000010f280000000ffd5"
"1773843426000",693,26305,"2026/03/18 09:17:07","2026/03/18 09:17:06",3.404499053955078,-76.43915557861328,,"Motion Stop","04-23",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,11,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272704004902b508694870627247104b17260318141706b8b67044d9e098c250e359400000002e0010008090691bff3800000a135b0300003c000054600000000010f280000000ffd5"
"1773843424000",4831,26305,"2026/03/18 09:17:05","2026/03/18 09:17:04",3.404499053955078,-76.43915557861328,,"Motion","02-M",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,11,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272702004912df08694870627247104b00260318141704b8b67044d9e098c250e359400000002e0010008090691bff3800000a135b0304003c000054600000000010f280000000ffd5"
"1773843364000",4830,26305,"2026/03/18 09:16:05","2026/03/18 09:16:04",3.404499053955078,-76.43915557861328,,"Motion","02-M",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,13,"0","",,"",0,0,0,0,410.4,410.4,0,0,68,"272702004912de08694870627247104d00260318141604b8b67044d9e098c250e359400000002e0010008090681bff3800000a135b0294003c000054600000000010f280000000ffd5"
"1773839027000",691,26305,"2026/03/18 08:03:48","2026/03/18 08:03:47",3.404499053955078,-76.43915557861328,,"Motion Stop","04-23",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,11,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272704004902b308694870627247104b17260318130347b8b67044d9e098c250e359400000002e0020018090691cff3800000a135b02c0003c000054600000000010f280000000ffd5"
"1773838988000",4829,26305,"2026/03/18 08:03:11","2026/03/18 08:03:08",3.404499053955078,-76.43915557861328,,"Motion","02-M",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,11,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272702004912dd08694870627247104b00260318130308b8b67044d9e098c250e359400000002e0020018090691cff3800000a135b0304003c000054600000000010f280000000ffd5"
"1773835888000",4828,26305,"2026/03/18 07:11:50","2026/03/18 07:11:28",3.404499053955078,-76.43915557861328,,"Update","02-U",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,6,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272702004912dc08694870627247104600260318121128b8b67044d9e098c250e359400000002e0010038080691cff3800000a135b0180003c000054600000000010f280000000ffd5"
"1773814331000",689,26305,"2026/03/18 01:12:12","2026/03/18 01:12:11",3.404499053955078,-76.43915557861328,,"Motion Stop","04-23",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,13,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272704004902b108694870627247104d17260318061211b8b67044d9e098c250e359400000002e0010018090691cff3800000a135b02c0003c000054600000000010f280000000ffd5"
"1773800039000",687,26305,"2026/03/18 01:10:27","2026/03/17 21:13:59",3.404499053955078,-76.43915557861328,,"Motion Stop","04-23",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,12,"0","",,"",0,0,0,0,410.4,410.4,0,0,68,"272704004902af0869487062724710cc17260318021359b8b67044d9e098c250e359400000002e8020088040681bff3800000a135b0000003c000054600000000010f280000000ff80"
"1773799921000",686,26305,"2026/03/18 01:10:25","2026/03/17 21:12:01",3.404499053955078,-76.43915557861328,,"Motion Start","04-22",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,15,"0","",,"",0,0,0,0,410.4,410.4,0,0,68,"272704004902ae0869487062724710cf16260318021201b8b67044d9e098c250e359400000002e8020088040681bff3800000a135b0004003c000054600000000010f280000000ff80"
"1773797499000",685,26305,"2026/03/17 20:31:40","2026/03/17 20:31:39",3.404499053955078,-76.43915557861328,,"Motion Stop","04-23",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,13,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272704004902ad08694870627247104d17260318013139b8b67044d9e098c250e359400000002e8010078050691bff3800000a135b0290003c000054600000000010f280000000ffd5"
"1773797458000",4826,26305,"2026/03/17 20:30:59","2026/03/17 20:30:58",3.404499053955078,-76.43915557861328,,"Motion","02-M",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,12,"0","",,"",0,0,0,0,410.4,410.4,0,0,69,"272702004912da08694870627247104c00260318013058b8b67044d9e098c250e359400000002e8010078050691bff3800000a135b0294003c000054600000000010f280000000ffd5"
"1773795951000",683,26305,"2026/03/17 20:05:52","2026/03/17 20:05:51",3.404499053955078,-76.43915557861328,,"Motion Stop","04-23",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,9,"12.7","",,"",0,0,0,0,410.4,410.4,0,0,68,"272704004902ab08694870627247104917260318010551b8b67044d9e098c250e359400000002e8010058080681cff3800000a135b0250003c000054600000000010f280000000ffd5"
"1773795946000",4825,26305,"2026/03/17 20:05:47","2026/03/17 20:05:46",3.404499053955078,-76.43915557861328,,"Motion","02-M",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,10,"12.7","",,"",0,0,0,0,410.4,410.4,0,0,68,"272702004912d908694870627247104a00260318010546b8b67044d9e098c250e359400000002e8010058080681cff3800000a135b0294003c000054600000000010f280000000ffd5"
"1773795885000",4824,26305,"2026/03/17 20:04:49","2026/03/17 20:04:45",3.404499053955078,-76.43915557861328,,"Motion","02-M",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,12,"12.7","",,"",0,0,0,0,410.4,410.4,0,0,68,"272702004912d808694870627247104c00260318010445b8b67044d9e098c250e359400000002e8000068070681bff3800000a135b02c4003c000054600000000010f280000000ffd5"
"1773795825000",4823,26305,"2026/03/17 20:03:46","2026/03/17 20:03:45",3.404499053955078,-76.43915557861328,,"Motion","02-M",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,"12.7","",,"",0,0,0,0,410.4,410.4,0,0,68,"272702004912d708694870627247104e00260318010345b8b67044d9e098c250e359400000002e0050068030681bff3800000a135b01f4003c000054600000000010f280000000ffd5"
"1773795765000",4822,26305,"2026/03/17 20:02:46","2026/03/17 20:02:45",3.404499053955078,-76.43915557861328,,"Motion","02-M",0,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,"12.7","",,"",0,0,0,0,410.4,410.4,0,0,69,"272702004912d608694870627247104e00260318010245b8b67044d9e098c250e359400000002e0000028080691bff3800000a135b0304003c000054600000000010f280000000ffd5"
"1773795705000",4821,26305,"2026/03/17 20:01:56","2026/03/17 20:01:45",3.4035630226135254,-76.4387435913086,,"Motion","02-M",8.7,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,"12.6","",,"",0,0,0,0,410.3,410.3,0,0,69,"272702004912d508694870627247104e00260318010145e1ea7044a3e098c2fad359400140010e8000028090691bff3800000a12c10564003c000054600000000010f280000000ffd5"
