"Row Id","Sequence #","Account Id","Server Time","Unit Time","Latitude","Longitude","Driver Name","Event Name","Raw Event","GPS Speed","ECU Speed","Address","Landmark ID","Satellites","Distance","HDOP","VDOP","RSSI","Engine Hours","Engine Hours + Off","ECU Engine Hours","ECU Engine Hours + Off","Engine Odometer","Engine Odometer + Off","ECU Engine Odometer","ECU Engine Odometer + Off","Battery Level","Raw Data"
"1772120226000",1074,26305,"2026/02/26 10:37:07","2026/02/26 10:37:06",3.465132474899292,-76.52576446533203,,"Update","02-U",0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,12,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049043208694870627247104c002602261537061fe57f44310d99c2bbc45d400000011000080080900018ff41000001efdd0480001e000004b00000000010f280000000ffd5"
"1772115933000",1067,26305,"2026/02/26 09:25:34","2026/02/26 09:25:33",3.465132474899292,-76.52576446533203,,"Update","02-U",0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,19,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042b086948706272471053002602261425331fe57f44310d99c2bbc45d400000011000080080900019ff41000001efdd0640001e000004b00000000010f280000000ffd5"
"1772114705000",91,26305,"2026/02/26 09:05:05","2026/02/26 09:05:05",3.465132474899292,-76.52576446533203,,"Motion Stop","04-23",0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,8,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727040049005b086948706272471048172602261405051fe57f44310d99c2bbc45d40000001100008008090001aff41000001efdd0640001e000004b00000000010f280000000ffd5"
"1772114702000",1066,26305,"2026/02/26 09:05:03","2026/02/26 09:05:02",3.465132474899292,-76.52576446533203,,"Motion","02-M",0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,7,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042a086948706272471047002602261405021fe57f44310d99c2bbc45d40000001100008008090001aff41000001efdd0644001e000004b00000000010f280000000ffd5"
"1772114673000",1065,26305,"2026/02/26 09:04:33","2026/02/26 09:04:33",3.465132474899292,-76.52576446533203,,"Motion","02-M",0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,9,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"27270200490429086948706272471049002602261404331fe57f44310d99c2bbc45d400000011000080080900019ff41000001efdd05d4001e000004b00000000010f280000000ffd5"
"1772114643000",1064,26305,"2026/02/26 09:04:03","2026/02/26 09:04:03",3.465132474899292,-76.52576446533203,,"Motion","02-M",0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,10,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042808694870627247104a002602261404031fe57f44310d99c2bbc45d400000011000080080900019ff41000001efdd0644001e000004b00000000010f280000000ffd5"
"1772114613000",1063,26305,"2026/02/26 09:03:33","2026/02/26 09:03:33",3.465132474899292,-76.52576446533203,,"Motion","02-M",0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,12,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042708694870627247104c002602261403331fe57f44310d99c2bbc45d400000011000100200900019ff41000001efdd0644001e000004b00000000010f280000000ffd5"
"1772114583000",1062,26305,"2026/02/26 09:03:03","2026/02/26 09:03:03",3.465132474899292,-76.52576446533203,,"Motion","02-M",0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,17,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"27270200490426086948706272471051002602261403031fe57f44310d99c2bbc45d400000011000100200900019ff41000001efdd0644001e000004b00000000010f280000000ffd5"
"1772114358000",89,26305,"2026/02/26 08:59:18","2026/02/26 08:59:18",3.4653477668762207,-76.5262451171875,,"Motion Stop","04-23",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,10,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727040049005908694870627247104a1726022613591800a87c44700d99c242c85d400000014b0010040090001aff41000001efa30640001e000004b00000000010f280000000ffd5"
"1772114330000",1061,26305,"2026/02/26 08:58:52","2026/02/26 08:58:50",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,12,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042508694870627247104c0026022613585000a87c44700d99c242c85d400000014b0010030090001aff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772114300000",1060,26305,"2026/02/26 08:58:22","2026/02/26 08:58:20",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,12,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042408694870627247104c0026022613582000a87c44700d99c242c85d400000014b0010040080001aff41000001efa30604001e000004b00000000010f280000000ffd5"
"1772114270000",1059,26305,"2026/02/26 08:57:52","2026/02/26 08:57:50",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,13,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042308694870627247104d0026022613575000a87c44700d99c242c85d400000014b0010040090001aff41000001efa30604001e000004b00000000010f280000000ffd5"
"1772114240000",1058,26305,"2026/02/26 08:57:23","2026/02/26 08:57:20",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,11,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042208694870627247104b0026022613572000a87c44700d99c242c85d400000014b0010030080001aff41000001efa305d4001e000004b00000000010f280000000ffd5"
"1772114209000",1057,26305,"2026/02/26 08:56:52","2026/02/26 08:56:49",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,12,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042108694870627247104c0026022613564900a87c44700d99c242c85d400000014b0010030090001aff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772114180000",1056,26305,"2026/02/26 08:56:22","2026/02/26 08:56:20",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,14,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049042008694870627247104e0026022613562000a87c44700d99c242c85d400000014b0010030090001aff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772114150000",1055,26305,"2026/02/26 08:55:52","2026/02/26 08:55:50",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,14,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041f08694870627247104e0026022613555000a87c44700d99c242c85d400000014b0010020090001aff41000001efa30604001e000004b00000000010f280000000ffd5"
"1772114120000",1054,26305,"2026/02/26 08:55:22","2026/02/26 08:55:20",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,14,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041e08694870627247104e0026022613552000a87c44700d99c242c85d400000014b0010030090001aff41000001efa30604001e000004b00000000010f280000000ffd5"
"1772114090000",1053,26305,"2026/02/26 08:54:53","2026/02/26 08:54:50",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,18,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041d0869487062724710520026022613545000a87c44700d99c242c85d400000014b0010030090001aff41000001efa30604001e000004b00000000010f280000000ffd5"
"1772114059000",1052,26305,"2026/02/26 08:54:22","2026/02/26 08:54:19",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,14,"0","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041c08694870627247104e0026022613541900a87c44700d99c242c85d400000014b0010040090001aff41000001efa30524001e000004b00000000010f280000000ffd5"
"1772113804000",87,26305,"2026/02/26 08:50:07","2026/02/26 08:50:04",3.4653477668762207,-76.5262451171875,,"Motion Stop","04-23",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,12,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727040049005708694870627247104c1726022613500400a87c44700d99c242c85d400000014b0010020090001aff41000001efa305d0001e000004b00000000010f280000000ffd5"
"1772113777000",1051,26305,"2026/02/26 08:49:38","2026/02/26 08:49:37",3.4653477668762207,-76.5262451171875,,"Update","02-U",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,20,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041b0869487062724710540026022613493700a87c44700d99c242c85d400000014b0010020090001aff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772113746000",1050,26305,"2026/02/26 08:49:08","2026/02/26 08:49:06",3.4653477668762207,-76.5262451171875,,"Update","02-U",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,18,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041a0869487062724710520026022613490600a87c44700d99c242c85d400000014b0010030100001aff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772113717000",1049,26305,"2026/02/26 08:48:39","2026/02/26 08:48:37",3.4653477668762207,-76.5262451171875,,"Update","02-U",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,18,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"272702004904190869487062724710520026022613483700a87c44700d99c242c85d400000014b0010020090001aff41000001efa30604001e000004b00000000010f280000000ffd5"
"1772113687000",1048,26305,"2026/02/26 08:48:09","2026/02/26 08:48:07",3.4653477668762207,-76.5262451171875,,"Update","02-U",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,18,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"272702004904180869487062724710520026022613480700a87c44700d99c242c85d400000014b0010020090001aff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772113656000",1047,26305,"2026/02/26 08:47:38","2026/02/26 08:47:36",3.4653477668762207,-76.5262451171875,,"Update","02-U",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,16,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"272702004904170869487062724710500026022613473600a87c44700d99c242c85d400000014b0010020090001aff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772112825000",86,26305,"2026/02/26 08:33:46","2026/02/26 08:33:45",3.4653477668762207,-76.5262451171875,,"Motion Stop","04-23",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,10,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727040049005608694870627247104a1726022613334500a87c44700d99c242c85d400000014b0010020090001bff41000001efa30640001e000004b00000000010f280000000ffd5"
"1772112817000",1046,26305,"2026/02/26 08:33:38","2026/02/26 08:33:37",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,10,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041608694870627247104a0026022613333700a87c44700d99c242c85d400000014b0010020090001bff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772112787000",1045,26305,"2026/02/26 08:33:08","2026/02/26 08:33:07",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,11,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041508694870627247104b0026022613330700a87c44700d99c242c85d400000014b0010030090001bff41000001efa30604001e000004b00000000010f280000000ffd5"
"1772112757000",1044,26305,"2026/02/26 08:32:38","2026/02/26 08:32:37",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,11,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041408694870627247104b0026022613323700a87c44700d99c242c85d400000014b0010020090001bff41000001efa30644001e000004b00000000010f280000000ffd5"
"1772112727000",1043,26305,"2026/02/26 08:32:08","2026/02/26 08:32:07",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,13,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041308694870627247104d0026022613320700a87c44700d99c242c85d400000014b0010020090001bff41000001efa30604001e000004b00000000010f280000000ffd5"
"1772112697000",1042,26305,"2026/02/26 08:31:38","2026/02/26 08:31:37",3.4653477668762207,-76.5262451171875,,"Motion","02-M",0,,"Avenida 5 Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,11,"15.7","",,"",0,0,0,0,78.9,78.9,0,0,100,"2727020049041208694870627247104b0026022613313700a87c44700d99c242c85d400000014b0010020090001bff41000001efa30644001e000004b00000000010f280000000ffd5"
