"Row Id","Sequence #","Account Id","Server Time","Unit Time","Latitude","Longitude","Driver Name","Event Name","Raw Event","GPS Speed","ECU Speed","Address","Landmark ID","Satellites","Distance","HDOP","VDOP","RSSI","Engine Hours","Engine Hours + Off","ECU Engine Hours","ECU Engine Hours + Off","Engine Odometer","Engine Odometer + Off","ECU Engine Odometer","ECU Engine Odometer + Off","Battery Level","Raw Data"
"1773176535000",97,26305,"2026/03/10 16:02:17","2026/03/10 16:02:15",-12.11742115020752,-77.0061264038086,,"Motion Stop","04-23",0,,"Calle H, Lima Metropolitana, Lima, 15048, Perú",,13,"0.6","",,"",0,0,0,0,12.9,12.9,0,0,66,"2727040049006108694870629052514d17260310210215c7ab0f4323039ac2f5e041c10000010800000380906620ff3800000050d502c0003c000054600000000010f280000000ffd5"
"1773176521000",1175,26305,"2026/03/10 16:02:03","2026/03/10 16:02:01",-12.11742115020752,-77.0061264038086,,"Motion","02-M",0,,"Calle H, Lima Metropolitana, Lima, 15048, Perú",,14,"0.6","",,"",0,0,0,0,12.9,12.9,0,0,67,"2727020049049708694870629052514e00260310210201c7ab0f4323039ac2f5e041c10000010800000380906720ff3800000050d50254003c000054600000000010f280000000ffd5"
"1773176461000",1174,26305,"2026/03/10 16:01:03","2026/03/10 16:01:01",-12.11742115020752,-77.0061264038086,,"Motion","02-M",0,,"Calle H, Lima Metropolitana, Lima, 15048, Perú",,11,"0.6","",,"",0,0,0,0,12.9,12.9,0,0,66,"2727020049049608694870629052514b00260310210101c7ab0f4323039ac2f5e041c10000010800000380906620ff3800000050d502c4003c000054600000000010f280000000ffd5"
"1773176402000",1173,26305,"2026/03/10 16:00:04","2026/03/10 16:00:02",-12.11742115020752,-77.0061264038086,,"Motion","02-M",0,,"Calle H, Lima Metropolitana, Lima, 15048, Perú",,14,"0.6","",,"",0,0,0,0,12.9,12.9,0,0,67,"2727020049049508694870629052514e00260310210002c7ab0f4323039ac2f5e041c10000010800480280806720ff3800000050d50304003c000054600000000010f280000000ffd5"
"1773176342000",1172,26305,"2026/03/10 15:59:04","2026/03/10 15:59:02",-12.117293357849121,-77.00603485107422,,"Motion","02-M",0,,"Avenida Principal, Lima Metropolitana, Lima, 15038, Perú",,14,"0.6","",,"",0,0,0,0,12.8,12.8,0,0,67,"2727020049049408694870629052514e002603102059025e9a104317039ac26fe041c1000000a800100081006720ff3800000050c20524003c000054600000000010f280000000ffd5"
"1773176282000",1171,26305,"2026/03/10 15:58:04","2026/03/10 15:58:02",-12.117293357849121,-77.00603485107422,,"Motion","02-M",0,,"Avenida Principal, Lima Metropolitana, Lima, 15038, Perú",,14,"0.6","",,"",0,0,0,0,12.8,12.8,0,0,66,"2727020049049308694870629052514e002603102058025e9a104317039ac26fe041c1000000a800000180906620ff3800000050c203e4003c000054600000000010f280000000ffd5"
"1773176222000",1170,26305,"2026/03/10 15:57:06","2026/03/10 15:57:02",-12.116573333740234,-77.00652313232422,,"Motion","02-M",14.92,,"465 Avenida Principal, Lima Metropolitana, Lima, 15038, Perú",,14,"0.5","",,"",0,0,0,0,12.7,12.7,0,0,66,"2727020049049208694870629052514e002603102057020c220c4357039ac27cdd41c10240014400000081006620ff3800000050030334003c000054600000000010f280000000ffd5"
"1773176102000",1169,26305,"2026/03/10 15:55:04","2026/03/10 15:55:02",-12.117344856262207,-77.00606536865234,,"Motion","02-M",4.35,,"Avenida Principal, Lima Metropolitana, Lima, 15038, Perú",,14,"0","",,"",0,0,0,0,12.3,12.3,0,0,67,"272702004904910869487062905251ce00260310205502912d07431b039ac2a5e041c10070008280080081006720ff380000004d170334003c000054600000000010f280000000ffd5"
"1773176042000",1167,26305,"2026/03/10 15:54:04","2026/03/10 15:54:02",-12.117307662963867,-77.00601196289062,,"Motion","02-M",0,,"Ciclovía Principal, Lima Metropolitana, Lima, 15038, Perú",,14,"0","",,"",0,0,0,0,12.3,12.3,0,0,66,"2727020049048f08694870629052514e0026031020540221900b4314039ac27ee041c10000010200000081006620ff380000004d110334003c000054600000000010f280000000ffd5"
"1773175971000",96,26305,"2026/03/10 15:52:53","2026/03/10 15:52:51",-12.117307662963867,-77.00601196289062,,"User Update","04-3",0,,"Ciclovía Principal, Lima Metropolitana, Lima, 15038, Perú",,14,"0","",,"",0,0,0,0,12.3,12.3,0,0,67,"2727040049006008694870629052514e0326031020525121900b4314039ac27ee041c1000001028048008080671fff380000004d1103e4003c000054600000000010f280000000ffd5"
