Message,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601001733,69B9$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601004751,69BA$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601011828,69BB$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601014925,69BC$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601021942,69BD$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601025000,69BE$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601032016,69BF$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601035033,69C0$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601042049,69C1$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601050709,69C2$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601053734,69C3$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601060751,69C4$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601063807,69C5$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601071620,69C6$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601074646,69C7$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601081703,69C8$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601084720,69C9$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601091737,69CA$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601094755,69CB$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601101811,69CC$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601111109,69CD$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601114159,69CE$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601121216,69CF$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTPDP,500700,868574042950357,,20260601124353,69D0$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042950357,,,10,1,1,0,13,1023.9,-76.296998,3.532795,20260601124429,732,101,2EE9,93586BC,4,10,23694.8,1805:09:10,,,100,110000,,,,20260601124630,69D1$
+RESP:GTPDP,500700,868574042950357,,20260601131632,69D2$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042950357,,,10,1,1,0,13,1023.9,-76.296998,3.532795,20260601134448,732,101,2EE9,93586BC,4,8,23694.8,1805:09:10,,,100,110000,,,,20260601134639,69D3$
+RESP:GTPDP,500700,868574042950357,,20260601141642,69D4$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTFRI,500700,868574042950357,,,10,1,1,0,13,1023.9,-76.296998,3.532795,20260601144437,732,101,2EE9,93586BC,4,11,23694.8,1805:09:10,,,100,110000,,,,20260601144649,69D5$
+RESP:GTPDP,500700,868574042950357,,20260601151651,69D6$,,,,,,,,,,,,,,,,,,,,,,,,,
+RESP:GTIGN,500700,868574042950357,,154286,0,0,13,1023.9,-76.296998,3.532795,20260601144437,732,101,2EE9,93586BC,6,210100,11,1805:09:10,23694.8,20260601153141,69D7$,,,,,,,,
+RESP:GTSTT,500700,868574042950357,,21,0,0,13,1023.9,-76.296998,3.532795,20260601144437,732,101,2EE9,93586BC,6,210100,11,20260601153141,69D8$,,,,,,,,,,
+RESP:GTIGL,500700,868574042950357,,,1,1,1,0.5,13,1037.1,-76.297069,3.53293,20260601153200,732,101,2EE9,93586BC,4,11,23694.8,20260601153203,69D9$,,,,,,,,
+RESP:GTFRI,500700,868574042950357,,,10,1,1,0.5,13,1037.1,-76.297069,3.53293,20260601153200,732,101,2EE9,93586BC,4,11,23694.8,1805:09:30,,,100,210100,,,,20260601153203,69DA$
+RESP:GTFRI,500700,868574042950357,,,10,1,1,0,56,1037.3,-76.297051,3.532977,20260601153255,732,101,2EE9,93586BC,4,12,23694.8,1805:10:30,,,100,210100,,,,20260601153301,69DB$
+RESP:GTIGF,500700,868574042950357,,107,0,0,56,1037.3,-76.297051,3.532977,20260601153325,732,101,2EE9,93586BC,6,110000,12,1805:10:57,23694.8,20260601153328,69DC$,,,,,,,,
+RESP:GTSTT,500700,868574042950357,,11,0,0,56,1037.3,-76.297051,3.532977,20260601153325,732,101,2EE9,93586BC,6,110000,12,20260601153328,69DD$,,,,,,,,,,
+RESP:GTIGL,500700,868574042950357,,,0,1,1,0,56,1034.8,-76.296997,3.533374,20260601153330,732,101,2EE9,93586BC,4,12,23694.8,20260601153333,69DE$,,,,,,,,
+RESP:GTFRI,500700,868574042950357,,,10,1,1,0,56,1034.8,-76.296997,3.533374,20260601153330,732,101,2EE9,93586BC,4,12,23694.8,1805:10:57,,,100,110000,,,,20260601153333,69DF$
+RESP:GTIGN,500700,868574042950357,,463,0,0,56,1034.8,-76.296997,3.533374,20260601153330,732,101,2EE9,93586BC,6,220100,12,1805:10:57,23694.8,20260601154111,69$,,,,,,,,
