Created,Message,Status
2026-03-01 02:32:52.105,"11000001,5,4764428830,1,1,1,10,2656,1772332430,-8.0933425,-79.0318743,348,0,00010000,11110000,OFF,1001000,5,3,44249752,12676,0x00000000,0,0|",0x830547644288300101010A0A6069A3A58EFB2D0DCFD0E4B169015C00080F12050302A332980000318400000000
2026-03-01 06:32:51.567,"11000001,5,4764428830,1,1,1,10,2657,1772346829,-8.0932633,-79.0318886,348,0,10010000,11110000,OFF,1001000,5,3,44249752,12676,0x00000000,0,0|",0x830547644288300101010A0A6169A3DDCDFB2D10E7D0E4B0DA015C00090F12050302A332980000318400000000
2026-03-01 10:32:50.387,"11000001,5,4764428830,1,1,1,10,2658,1772361229,-8.0932733,-79.0318238,348,0,01010000,11110000,OFF,1001000,5,3,44249752,12646,0x00000000,0,0|",0x830547644288300101010A0A6269A4160DFB2D1083D0E4B362015C000A0F12050302A332980000316600000000
2026-03-01 14:33:50.225,"11000001,5,4764428830,1,1,1,10,2659,1772375629,-8.0933008,-79.0319075,348,0,10010000,11110000,OFF,1001000,5,3,44249752,12646,0x00000000,0,0|",0x830547644288300101010A0A6369A44E4DFB2D0F70D0E4B01D015C00090F12050302A332980000316600000000
2026-03-01 18:33:50.618,"11000001,5,4764428830,1,1,1,10,2660,1772390028,-8.0932883,-79.0318913,348,0,01010000,11110000,OFF,1001000,5,3,44249752,12646,0x00000000,0,0|",0x830547644288300101010A0A6469A4868CFB2D0FEDD0E4B0BF015C000A0F12050302A332980000316600000000
2026-03-01 22:32:49.569,"11000001,5,4764428830,1,1,1,10,2661,1772404428,-8.0933095,-79.031859,348,0,11010000,11110000,OFF,1001000,5,3,44249752,12646,0x00000000,0,0|",0x830547644288300101010A0A6569A4BECCFB2D0F19D0E4B202015C000B0F12050302A332980000316600000000
2026-03-02 02:33:28.527,"11000001,5,4764428830,1,1,1,10,2662,1772418828,-8.0933183,-79.031875,348,0,10010000,11110000,OFF,1001000,5,3,44249752,12646,0x00000000,0,0|",0x830547644288300101010A0A6669A4F70CFB2D0EC1D0E4B162015C00090F12050302A332980000316600000000
2026-03-02 06:33:28.139,"11000001,5,4764428830,1,1,1,10,2663,1772433227,-8.0933001,-79.0318708,144,0,11010000,11110000,OFF,1001000,5,3,44249752,12616,0x00000000,0,0|",0x830547644288300101010A0A6769A52F4BFB2D0F77D0E4B18C0090000B0F12050302A332980000314800000000
2026-03-02 10:33:27.049,"11000001,5,4764428830,1,1,1,10,2664,1772447627,-8.0932543,-79.0318745,280,0,01010000,11110000,OFF,1001000,5,3,44249752,12616,0x00000000,0,0|",0x830547644288300101010A0A6869A5678BFB2D1141D0E4B1670118000A0F12050302A332980000314800000000
2026-03-02 14:32:47.559,"11000001,5,4764428830,1,1,1,10,2665,1772462027,-8.0933006,-79.0319126,280,0,01010000,11110000,OFF,1001000,5,3,44249752,12616,0x00000000,0,0|",0x830547644288300101010A0A6969A59FCBFB2D0F72D0E4AFEA0118000A0F12050302A332980000314800000000
